id;kullanici_id;yontem;baslangic_zamani;bitis_zamani;sure_ms;sonuc;deger
1334;7;totp;2024-12-24 22:08:37.486059;2024-12-24 22:08:41.328559;3842;1;
1335;7;totp;2024-12-24 22:08:44.074263;2024-12-24 22:08:48.551064;4476;1;
1336;7;totp;2024-12-24 22:08:51.497363;2024-12-24 22:08:55.178759;3681;1;
1337;7;hardware;2024-12-24 22:09:18.922877;2024-12-24 22:09:19.144012;221;1;
1338;7;hardware;2024-12-24 22:09:22.150477;2024-12-24 22:09:22.287601;137;1;
1339;7;hardware;2024-12-24 22:09:24.323140;2024-12-24 22:09:24.475514;152;1;
1340;7;hardware;2024-12-24 22:09:28.296853;2024-12-24 22:09:28.433542;136;1;
1341;7;hardware;2024-12-24 22:09:32.044451;2024-12-24 22:09:32.179804;135;1;
1342;7;hardware;2024-12-24 22:09:34.360813;2024-12-24 22:09:34.511062;150;1;
1343;7;hardware;2024-12-24 22:09:36.536830;2024-12-24 22:09:36.666110;129;1;
1344;7;hardware;2024-12-24 22:09:38.299465;2024-12-24 22:09:38.441710;142;1;
1345;7;hardware;2024-12-24 22:09:40.313735;2024-12-24 22:09:40.457701;143;1;
1346;7;hardware;2024-12-24 22:09:42.169447;2024-12-24 22:09:42.308347;138;1;
1347;7;hardware;2024-12-24 22:09:43.805234;2024-12-24 22:09:43.939200;133;1;
1348;7;hardware;2024-12-24 22:09:45.749928;2024-12-24 22:09:45.892608;142;1;
1349;7;hardware;2024-12-24 22:09:47.649635;2024-12-24 22:09:47.796577;146;1;
1350;7;hardware;2024-12-24 22:09:49.661105;2024-12-24 22:09:49.804864;143;1;
1351;7;hardware;2024-12-24 22:09:51.392787;2024-12-24 22:09:51.527729;134;1;
1352;7;hardware;2024-12-24 22:09:53.580883;2024-12-24 22:09:53.730508;149;1;
1353;7;hardware;2024-12-24 22:09:55.358148;2024-12-24 22:09:55.503114;144;1;
1354;7;hardware;2024-12-24 22:09:58.617017;2024-12-24 22:09:58.756370;139;1;
1355;7;hardware;2024-12-24 22:10:00.516214;2024-12-24 22:10:00.651331;135;1;
1356;7;hardware;2024-12-24 22:10:02.751202;2024-12-24 22:10:02.878582;127;1;
1357;7;hardware;2024-12-24 22:10:04.893083;2024-12-24 22:10:05.039907;146;1;
1358;7;hardware;2024-12-24 22:10:06.558093;2024-12-24 22:10:06.700817;142;1;
1359;7;hardware;2024-12-24 22:10:08.732480;2024-12-24 22:10:08.878503;146;1;
1360;7;hardware;2024-12-24 22:10:10.743983;2024-12-24 22:10:10.873295;129;1;
1361;7;hardware;2024-12-24 22:10:12.726210;2024-12-24 22:10:12.865185;138;1;
1363;7;face;2024-12-24 22:10:36.387917;2024-12-24 22:10:39.952975;3565;77.6528212452431;
1364;7;face;2024-12-24 22:10:43.645729;2024-12-24 22:10:47.182071;3536;84.1163073335668;
1365;7;face;2024-12-24 22:10:50.589937;2024-12-24 22:10:54.114239;3524;82.9506177418253;
1366;7;face;2024-12-24 22:10:58.375688;2024-12-24 22:11:01.895095;3519;80.0146055154911;
1367;7;face;2024-12-24 22:11:04.819778;2024-12-24 22:11:08.356570;3536;75.916490395844;
1368;7;face;2024-12-24 22:11:11.879478;2024-12-24 22:11:15.401463;3521;79.0957834001888;
1369;7;face;2024-12-24 22:11:19.248772;2024-12-24 22:11:22.777012;3528;82.5385641652235;
1370;7;face;2024-12-24 22:11:26.242360;2024-12-24 22:11:29.780190;3537;81.3654878195606;
1371;7;face;2024-12-24 22:11:32.829956;2024-12-24 22:11:36.348319;3518;77.760429005926;
1372;7;face;2024-12-24 22:11:39.438113;2024-12-24 22:11:42.957737;3519;82.4399231266761;
1373;7;face;2024-12-24 22:11:46.087838;2024-12-24 22:11:49.611731;3523;81.7703065955757;
1374;7;face;2024-12-24 22:11:52.156463;2024-12-24 22:11:55.693598;3537;81.9263528612735;
1375;7;face;2024-12-24 22:12:00.880631;2024-12-24 22:12:04.407873;3527;83.7095523946777;
1376;7;face;2024-12-24 22:12:07.695282;2024-12-24 22:12:11.220383;3525;82.4077635679688;
1377;7;face;2024-12-24 22:12:14.377108;2024-12-24 22:12:17.896420;3519;84.4561085729176;
1378;7;face;2024-12-24 22:12:21.056892;2024-12-24 22:12:24.598497;3541;81.6519843818977;
1379;7;face;2024-12-24 22:12:27.473832;2024-12-24 22:12:31.001421;3527;82.5123564289615;
1380;7;face;2024-12-24 22:12:37.945511;2024-12-24 22:12:41.462107;3516;82.1082460167511;
1381;7;face;2024-12-24 22:12:49.418850;2024-12-24 22:12:52.939143;3520;80.8124914284494;
1382;7;face;2024-12-24 22:12:56.798478;2024-12-24 22:13:00.336964;3538;85.3702723381753;
1383;7;face;2024-12-24 22:13:03.128390;2024-12-24 22:13:06.948242;3819;79.7713697587602;
1384;7;face;2024-12-24 22:13:10.154180;2024-12-24 22:13:13.682363;3528;84.4237524514311;
1385;7;face;2024-12-24 22:13:17.411089;2024-12-24 22:13:20.931071;3519;84.4517973677675;
1386;7;face;2024-12-24 22:13:23.954478;2024-12-24 22:13:27.489719;3535;83.0745654880873;
1387;7;face;2024-12-24 22:13:30.187137;2024-12-24 22:13:33.725115;3537;77.9605980277381;
1389;7;push;2024-12-24 22:15:22.408672;2024-12-24 22:15:26.661798;4253;1;
1390;7;push;2024-12-24 22:15:31.159185;2024-12-24 22:15:33.525713;2366;1;
1391;7;push;2024-12-24 22:15:43.504608;2024-12-24 22:15:45.333675;1829;1;
1392;7;push;2024-12-24 22:15:50.334783;2024-12-24 22:15:52.582640;2247;1;
1393;7;push;2024-12-24 22:15:59.062863;2024-12-24 22:16:01.229251;2166;1;
1394;7;push;2024-12-24 22:16:05.439679;2024-12-24 22:16:07.634361;2194;1;
1395;7;push;2024-12-24 22:16:12.261013;2024-12-24 22:16:14.369267;2108;1;
1396;7;push;2024-12-24 22:16:18.799441;2024-12-24 22:16:22.098469;3299;1;
1397;7;push;2024-12-24 22:16:25.287024;2024-12-24 22:16:27.847400;2560;1;
1398;7;push;2024-12-24 22:16:32.254130;2024-12-24 22:16:34.580772;2326;1;
1399;7;push;2024-12-24 22:16:40.220604;2024-12-24 22:16:42.592273;2371;1;
1400;7;push;2024-12-24 22:16:49.450686;2024-12-24 22:16:51.614059;2163;1;
1401;7;push;2024-12-24 22:16:56.103930;2024-12-24 22:16:58.322877;2218;1;
1402;7;push;2024-12-24 22:17:02.665696;2024-12-24 22:17:04.980879;2315;1;
1403;7;push;2024-12-24 22:17:09.984830;2024-12-24 22:17:12.544543;2559;1;
1404;7;push;2024-12-24 22:17:16.385373;2024-12-24 22:17:18.588913;2203;1;
1405;7;push;2024-12-24 22:17:23.055369;2024-12-24 22:17:25.170117;2114;1;
1406;7;push;2024-12-24 22:17:29.201474;2024-12-24 22:17:31.177837;1976;1;
1407;7;push;2024-12-24 22:17:35.154061;2024-12-24 22:17:37.553511;2399;1;
1408;7;push;2024-12-24 22:17:41.179274;2024-12-24 22:17:42.578699;1399;1;
1409;7;push;2024-12-24 22:17:46.676700;2024-12-24 22:17:48.512500;1835;1;
1410;7;push;2024-12-24 22:17:51.540069;2024-12-24 22:17:53.076292;1536;1;
1411;7;push;2024-12-24 22:17:56.778483;2024-12-24 22:17:59.141466;2362;1;
1412;7;push;2024-12-24 22:18:02.140567;2024-12-24 22:18:03.972931;1832;1;
1413;7;push;2024-12-24 22:18:07.307956;2024-12-24 22:18:09.132460;1824;1;
1415;7;email;2024-12-24 22:18:49.357984;2024-12-24 22:19:03.816737;14458;1;
1416;7;email;2024-12-24 22:19:07.925968;2024-12-24 22:19:23.655467;15729;1;
1417;7;email;2024-12-24 22:19:29.478231;2024-12-24 22:19:42.285516;12807;1;
1418;7;email;2024-12-24 22:19:51.056581;2024-12-24 22:20:12.134175;21077;1;
1419;7;email;2024-12-24 22:20:17.318658;2024-12-24 22:20:35.851741;18533;1;
1420;7;email;2024-12-24 22:20:48.071086;2024-12-24 22:21:09.810242;21739;1;
1421;7;email;2024-12-24 22:21:15.475672;2024-12-24 22:21:34.546913;19071;1;
1422;7;email;2024-12-24 22:21:40.369021;2024-12-24 22:22:00.471568;20102;1;
1423;7;email;2024-12-24 22:22:08.647139;2024-12-24 22:22:24.826514;16179;1;
1424;7;email;2024-12-24 22:22:30.715665;2024-12-24 22:22:45.655605;14939;1;
1425;7;email;2024-12-24 22:22:50.950177;2024-12-24 22:23:03.836449;12886;1;
1426;7;email;2024-12-24 22:23:08.693404;2024-12-24 22:23:27.582155;18888;1;
1427;7;email;2024-12-24 22:23:33.804365;2024-12-24 22:23:51.184730;17380;1;
1428;7;email;2024-12-24 22:23:56.502434;2024-12-24 22:24:10.568019;14065;1;
1429;7;email;2024-12-24 22:24:16.382390;2024-12-24 22:24:29.560958;13178;1;
1430;7;email;2024-12-24 22:24:35.528663;2024-12-24 22:24:49.258121;13729;1;
1431;7;email;2024-12-24 22:24:54.661719;2024-12-24 22:25:10.302887;15641;1;
1432;7;email;2024-12-24 22:25:17.163633;2024-12-24 22:25:30.631147;13467;1;
1433;7;email;2024-12-24 22:25:35.532716;2024-12-24 22:25:48.661615;13128;1;
1434;7;email;2024-12-24 22:25:54.314444;2024-12-24 22:26:11.841506;17527;1;
1435;7;email;2024-12-24 22:26:21.822685;2024-12-24 22:26:36.948827;15126;1;
1436;7;email;2024-12-24 22:26:43.515330;2024-12-24 22:27:02.088160;18572;1;
1437;7;email;2024-12-24 22:27:06.436219;2024-12-24 22:27:15.885115;9448;1;
1438;7;email;2024-12-24 22:27:20.196700;2024-12-24 22:27:37.789880;17593;1;
1439;7;email;2024-12-24 22:27:43.427193;2024-12-24 22:27:56.878557;13451;1;
1441;6;push;2024-12-25 11:43:03.139111;2024-12-25 11:43:05.272022;2132;1;
1442;6;push;2024-12-25 11:43:08.060832;2024-12-25 11:43:09.865229;1804;1;
1443;6;push;2024-12-25 11:43:14.358376;2024-12-25 11:43:15.839519;1481;1;
1444;6;push;2024-12-25 11:43:20.701073;2024-12-25 11:43:22.407207;1706;1;
1445;6;push;2024-12-25 11:43:28.183337;2024-12-25 11:43:29.515944;1332;1;
1446;6;push;2024-12-25 11:43:34.178908;2024-12-25 11:43:36.045801;1866;1;
1447;6;push;2024-12-25 11:43:40.165568;2024-12-25 11:43:41.742887;1577;1;
1448;6;push;2024-12-25 11:43:46.350190;2024-12-25 11:43:47.544343;1194;1;
1449;6;push;2024-12-25 11:43:52.606103;2024-12-25 11:43:54.807726;2201;1;
1450;6;push;2024-12-25 11:43:58.907398;2024-12-25 11:44:00.242933;1335;1;
1451;6;push;2024-12-25 11:44:05.660021;2024-12-25 11:44:06.899517;1239;1;
1452;6;push;2024-12-25 11:44:12.150166;2024-12-25 11:44:13.761640;1611;1;
1453;6;push;2024-12-25 11:44:17.790728;2024-12-25 11:44:20.004532;2213;1;
1454;6;push;2024-12-25 11:44:23.991212;2024-12-25 11:44:26.456180;2464;1;
1455;6;push;2024-12-25 11:44:30.886114;2024-12-25 11:44:32.331604;1445;1;
1456;6;push;2024-12-25 11:44:36.584950;2024-12-25 11:44:38.140040;1555;1;
1457;6;push;2024-12-25 11:44:41.705551;2024-12-25 11:44:43.802656;2097;1;
1458;6;push;2024-12-25 11:44:47.544224;2024-12-25 11:44:49.598103;2053;1;
1459;6;push;2024-12-25 11:44:53.487595;2024-12-25 11:44:55.576999;2089;1;
1460;6;push;2024-12-25 11:44:59.977540;2024-12-25 11:45:02.399411;2421;1;
1461;6;push;2024-12-25 11:45:06.048361;2024-12-25 11:45:08.048085;1999;1;
1462;6;push;2024-12-25 11:45:13.040770;2024-12-25 11:45:15.448237;2407;1;
1463;6;push;2024-12-25 11:45:18.370566;2024-12-25 11:45:19.824595;1454;1;
1464;6;push;2024-12-25 11:45:23.991259;2024-12-25 11:45:26.138587;2147;1;
1465;6;push;2024-12-25 11:45:30.324119;2024-12-25 11:45:32.124963;1800;1;
1466;12;email;2024-12-25 13:18:56.499415;2024-12-25 13:19:25.691406;29191;1;
1467;12;email;2024-12-25 13:19:34.757606;2024-12-25 13:19:48.997479;14239;1;
1468;12;email;2024-12-25 13:19:58.447348;2024-12-25 13:20:14.304666;15857;1;
1469;12;email;2024-12-25 13:20:25.876545;2024-12-25 13:20:39.166161;13289;1;
1470;12;email;2024-12-25 13:20:48.086999;2024-12-25 13:20:59.547752;11460;1;
1471;12;email;2024-12-25 13:21:09.990921;2024-12-25 13:21:23.299098;13308;1;
1472;12;email;2024-12-25 13:21:32.625746;2024-12-25 13:21:46.434605;13808;1;
1473;12;email;2024-12-25 13:21:55.561835;2024-12-25 13:22:11.120601;15558;1;
1474;12;email;2024-12-25 13:22:20.651395;2024-12-25 13:22:34.897125;14245;1;
1475;12;email;2024-12-25 13:22:46.374147;2024-12-25 13:22:56.288205;9914;1;
1476;12;email;2024-12-25 13:23:05.122734;2024-12-25 13:23:17.470674;12347;1;
1477;12;email;2024-12-25 13:23:26.258326;2024-12-25 13:23:38.169304;11910;1;
1478;12;email;2024-12-25 13:23:49.453535;2024-12-25 13:24:02.572855;13119;1;
1479;12;email;2024-12-25 13:24:09.830925;2024-12-25 13:24:24.639549;14808;1;
1480;12;email;2024-12-25 13:24:36.296111;2024-12-25 13:24:49.014975;12718;1;
1481;12;email;2024-12-25 13:24:59.078042;2024-12-25 13:25:18.081934;19003;1;
1482;12;email;2024-12-25 13:25:27.243467;2024-12-25 13:25:40.158930;12915;1;
1483;12;email;2024-12-25 13:25:47.512062;2024-12-25 13:26:05.683412;18171;1;
1484;12;email;2024-12-25 13:26:19.055513;2024-12-25 13:26:29.984787;10929;1;
1485;12;email;2024-12-25 13:26:37.527187;2024-12-25 13:26:55.403223;17876;1;
1486;12;email;2024-12-25 13:27:04.151976;2024-12-25 13:27:15.771597;11619;1;
1487;12;email;2024-12-25 13:27:23.700635;2024-12-25 13:27:36.569567;12868;1;
1488;12;email;2024-12-25 13:27:47.419901;2024-12-25 13:27:57.712330;10292;1;
1489;12;email;2024-12-25 13:28:06.920156;2024-12-25 13:28:18.500356;11580;1;
1490;12;email;2024-12-25 13:28:39.744506;2024-12-25 13:28:54.766817;15022;1;
1491;12;sms;2024-12-25 13:31:48.881476;2024-12-25 13:32:10.009084;21127;1;
1492;12;sms;2024-12-25 13:32:14.166839;2024-12-25 13:32:25.895568;11728;0;
1493;12;sms;2024-12-25 13:32:32.805227;2024-12-25 13:32:43.182682;10377;1;
1494;12;sms;2024-12-25 13:32:47.186984;2024-12-25 13:32:59.607898;12420;0;
1495;12;sms;2024-12-25 13:33:04.558122;2024-12-25 13:33:17.633669;13075;1;
1496;12;sms;2024-12-25 13:33:28.754958;2024-12-25 13:33:42.452614;13697;1;
1497;12;sms;2024-12-25 13:33:46.991416;2024-12-25 13:33:57.906387;10914;0;
1498;12;sms;2024-12-25 13:34:01.596117;2024-12-25 13:34:09.934312;8338;1;
1499;12;sms;2024-12-25 13:34:16.755869;2024-12-25 13:34:29.304036;12548;1;
1500;12;sms;2024-12-25 13:34:33.443286;2024-12-25 13:34:42.285160;8841;1;
1501;12;sms;2024-12-25 13:34:45.415437;2024-12-25 13:34:58.087014;12671;1;
1502;12;sms;2024-12-25 13:35:02.704367;2024-12-25 13:35:13.573416;10869;1;
1503;12;sms;2024-12-25 13:35:17.274828;2024-12-25 13:35:26.390805;9115;1;
1504;12;sms;2024-12-25 13:35:30.376136;2024-12-25 13:35:40.665172;10289;1;
1505;12;sms;2024-12-25 13:35:47.719306;2024-12-25 13:35:58.802831;11083;1;
1506;12;sms;2024-12-25 13:36:02.376167;2024-12-25 13:36:13.819621;11443;1;
1507;12;sms;2024-12-25 13:36:17.891109;2024-12-25 13:36:27.585258;9694;1;
1508;12;sms;2024-12-25 13:36:31.189385;2024-12-25 13:36:40.297158;9107;1;
1509;12;sms;2024-12-25 13:36:44.198251;2024-12-25 13:36:55.410901;11212;1;
1510;12;sms;2024-12-25 13:36:59.253700;2024-12-25 13:37:08.395928;9142;0;
1511;12;sms;2024-12-25 13:37:13.592276;2024-12-25 13:37:26.747890;13155;1;
1512;12;sms;2024-12-25 13:37:30.594444;2024-12-25 13:37:44.266079;13671;1;
1513;12;sms;2024-12-25 13:37:48.720862;2024-12-25 13:37:59.114699;10393;1;
1514;12;sms;2024-12-25 13:38:04.787268;2024-12-25 13:38:15.789351;11002;1;
1515;12;sms;2024-12-25 13:38:21.075638;2024-12-25 13:38:30.771136;9695;1;
1516;15;sms;2024-12-25 13:51:04.760929;2024-12-25 13:51:15.466610;10705;1;
1517;15;sms;2024-12-25 13:51:19.919089;2024-12-25 13:51:35.837679;15918;1;
1518;15;sms;2024-12-25 13:51:41.834231;2024-12-25 13:51:51.286990;9452;1;
1519;15;sms;2024-12-25 13:51:59.342706;2024-12-25 13:52:13.507968;14165;1;
1520;15;sms;2024-12-25 13:52:19.101308;2024-12-25 13:52:39.582247;20480;1;
1521;15;sms;2024-12-25 13:52:44.237279;2024-12-25 13:52:55.213920;10976;1;
1522;15;sms;2024-12-25 13:53:00.072893;2024-12-25 13:53:08.845409;8772;1;
1523;15;sms;2024-12-25 13:53:13.278121;2024-12-25 13:53:23.561965;10283;1;
1524;15;sms;2024-12-25 13:53:28.014627;2024-12-25 13:53:38.980125;10965;1;
1525;15;sms;2024-12-25 13:53:42.458604;2024-12-25 13:53:53.430331;10971;1;
1526;15;sms;2024-12-25 13:53:57.450725;2024-12-25 13:54:07.964132;10513;1;
1527;15;sms;2024-12-25 13:54:12.259163;2024-12-25 13:54:25.784074;13524;1;
1528;15;sms;2024-12-25 13:54:30.284564;2024-12-25 13:54:50.728104;20443;1;
1529;15;sms;2024-12-25 13:54:55.459145;2024-12-25 13:55:09.614099;14154;1;
1530;15;sms;2024-12-25 13:55:14.090420;2024-12-25 13:55:24.671722;10581;1;
1531;15;sms;2024-12-25 13:55:32.542486;2024-12-25 13:55:44.879776;12337;1;
1532;15;sms;2024-12-25 13:55:49.133510;2024-12-25 13:56:00.872518;11739;1;
1533;15;sms;2024-12-25 13:56:05.416411;2024-12-25 13:56:15.838851;10422;1;
1534;15;sms;2024-12-25 13:56:19.862091;2024-12-25 13:56:29.894884;10032;1;
1535;15;sms;2024-12-25 13:56:34.487924;2024-12-25 13:56:47.243901;12755;1;
1536;15;sms;2024-12-25 13:56:54.507705;2024-12-25 13:57:08.977245;14469;1;
1537;15;sms;2024-12-25 13:57:12.686049;2024-12-25 13:57:24.252128;11566;1;
1538;15;sms;2024-12-25 13:57:29.588701;2024-12-25 13:57:49.460017;19871;1;
1539;15;sms;2024-12-25 13:57:54.566001;2024-12-25 13:58:07.810523;13244;1;
1540;15;sms;2024-12-25 13:58:12.395904;2024-12-25 13:58:30.430898;18034;1;
1541;15;totp;2024-12-25 13:58:52.250248;2024-12-25 13:59:06.061739;13811;1;
1542;15;totp;2024-12-25 13:59:20.249595;2024-12-25 13:59:31.033907;10784;0;
1543;15;totp;2024-12-25 13:59:20.249595;2024-12-25 13:59:39.425501;19175;1;
1544;15;totp;2024-12-25 13:59:42.967243;2024-12-25 13:59:51.733716;8766;1;
1545;15;totp;2024-12-25 13:59:55.715530;2024-12-25 14:00:12.683915;16968;1;
1546;15;totp;2024-12-25 14:00:16.834655;2024-12-25 14:00:24.278318;7443;1;
1547;15;totp;2024-12-25 14:00:27.927805;2024-12-25 14:00:37.674075;9746;1;
1548;15;totp;2024-12-25 14:00:41.432892;2024-12-25 14:00:49.709912;8277;1;
1549;15;totp;2024-12-25 14:00:53.175886;2024-12-25 14:01:05.548927;12373;1;
1550;15;totp;2024-12-25 14:01:08.686839;2024-12-25 14:01:18.130640;9443;1;
1551;15;totp;2024-12-25 14:01:21.929906;2024-12-25 14:01:39.621839;17691;1;
1552;15;totp;2024-12-25 14:01:42.959934;2024-12-25 14:01:50.969710;8009;1;
1553;15;totp;2024-12-25 14:01:54.836155;2024-12-25 14:02:08.337834;13501;1;
1554;15;totp;2024-12-25 14:02:11.741873;2024-12-25 14:02:19.274268;7532;1;
1555;15;totp;2024-12-25 14:02:22.818698;2024-12-25 14:02:38.178867;15360;1;
1556;15;totp;2024-12-25 14:02:41.811612;2024-12-25 14:02:48.271938;6460;1;
1557;15;totp;2024-12-25 14:02:51.930438;2024-12-25 14:02:58.717374;6786;1;
1558;15;totp;2024-12-25 14:03:01.971993;2024-12-25 14:03:09.620930;7648;1;
1559;15;totp;2024-12-25 14:03:12.742323;2024-12-25 14:03:19.005267;6262;1;
1560;15;totp;2024-12-25 14:03:22.351668;2024-12-25 14:03:36.925855;14574;1;
1561;15;totp;2024-12-25 14:03:40.053669;2024-12-25 14:03:46.704247;6650;1;
1562;15;totp;2024-12-25 14:03:49.832433;2024-12-25 14:03:56.621966;6789;1;
1563;15;totp;2024-12-25 14:03:59.893966;2024-12-25 14:04:08.061784;8167;1;
1564;15;totp;2024-12-25 14:04:11.210747;2024-12-25 14:04:18.887637;7676;1;
1565;15;totp;2024-12-25 14:04:22.479303;2024-12-25 14:04:29.826208;7346;1;
1566;15;face;2024-12-25 14:05:08.025700;2024-12-25 14:05:11.935147;3909;82.2633961519309;
1567;15;face;2024-12-25 14:05:17.102525;2024-12-25 14:05:20.805692;3703;80.5819999474653;
1568;15;face;2024-12-25 14:05:24.983797;2024-12-25 14:05:28.679939;3696;79.7058517848425;
1569;15;face;2024-12-25 14:05:32.474535;2024-12-25 14:05:36.202826;3728;80.3966110639361;
1570;15;face;2024-12-25 14:05:40.551713;2024-12-25 14:05:44.257023;3705;81.5259851769418;
1571;15;face;2024-12-25 14:05:48.503556;2024-12-25 14:05:52.207905;3704;80.5788670935273;
1572;15;face;2024-12-25 14:05:56.194335;2024-12-25 14:05:59.897553;3703;80.7832318326919;
1573;15;face;2024-12-25 14:06:04.325904;2024-12-25 14:06:08.057786;3731;81.5279172040659;
1574;15;face;2024-12-25 14:06:12.546089;2024-12-25 14:06:16.268439;3722;44.8415789274742;
1575;15;face;2024-12-25 14:06:20.483142;2024-12-25 14:06:24.189700;3706;82.735990118787;
1576;15;face;2024-12-25 14:06:28.906584;2024-12-25 14:06:32.632744;3726;64.189798339778;
1577;15;face;2024-12-25 14:06:37.199816;2024-12-25 14:06:40.933530;3733;74.3755828120489;
1578;15;face;2024-12-25 14:06:45.341860;2024-12-25 14:06:49.060644;3718;77.6708364948902;
1579;15;face;2024-12-25 14:06:53.473274;2024-12-25 14:06:57.191015;3717;78.2820779388436;
1580;15;face;2024-12-25 14:07:01.762529;2024-12-25 14:07:05.546296;3783;76.94856821513;
1581;15;face;2024-12-25 14:07:09.660195;2024-12-25 14:07:13.394283;3734;77.2139273754487;
1582;15;face;2024-12-25 14:07:17.531954;2024-12-25 14:07:21.268088;3736;73.1404954870088;
1583;15;face;2024-12-25 14:07:25.807705;2024-12-25 14:07:29.534113;3726;76.5289556245058;
1584;15;face;2024-12-25 14:07:33.561303;2024-12-25 14:07:37.370339;3809;76.0984776308352;
1585;15;face;2024-12-25 14:07:41.858318;2024-12-25 14:07:45.610018;3751;78.0717046327753;
1586;15;face;2024-12-25 14:08:21.487501;2024-12-25 14:08:25.204618;3717;84.3398622741376;
1587;15;face;2024-12-25 14:08:29.920288;2024-12-25 14:08:33.649065;3728;80.9543116028391;
1588;15;face;2024-12-25 14:08:37.968517;2024-12-25 14:08:41.686709;3718;80.9722140209364;
1589;15;face;2024-12-25 14:08:45.909305;2024-12-25 14:08:49.626871;3717;78.6108920514481;
1590;15;face;2024-12-25 14:08:53.687455;2024-12-25 14:08:57.396535;3709;80.1588476615249;
1592;15;hardware;2024-12-25 14:09:25.838961;2024-12-25 14:09:26.132771;293;1;
1593;15;hardware;2024-12-25 14:09:30.309185;2024-12-25 14:09:30.481661;172;1;
1594;15;hardware;2024-12-25 14:09:32.409829;2024-12-25 14:09:32.588473;178;1;
1595;15;hardware;2024-12-25 14:09:36.160421;2024-12-25 14:09:36.338343;177;1;
1596;15;hardware;2024-12-25 14:09:37.630469;2024-12-25 14:09:37.800612;170;1;
1597;15;hardware;2024-12-25 14:09:39.256124;2024-12-25 14:09:39.423558;167;1;
1598;15;hardware;2024-12-25 14:09:40.896521;2024-12-25 14:09:41.075736;179;1;
1599;15;hardware;2024-12-25 14:09:42.711783;2024-12-25 14:09:42.916478;204;1;
1600;15;hardware;2024-12-25 14:09:44.439036;2024-12-25 14:09:44.630026;190;1;
1601;15;hardware;2024-12-25 14:09:46.205136;2024-12-25 14:09:46.372433;167;1;
1602;15;hardware;2024-12-25 14:09:48.949976;2024-12-25 14:09:49.124283;174;1;
1603;15;hardware;2024-12-25 14:09:50.684292;2024-12-25 14:09:50.864670;180;1;
1604;15;hardware;2024-12-25 14:09:52.241026;2024-12-25 14:09:52.417947;176;1;
1605;15;hardware;2024-12-25 14:09:53.830458;2024-12-25 14:09:54.013055;182;1;
1606;15;hardware;2024-12-25 14:09:55.462500;2024-12-25 14:09:55.632337;169;1;
1607;15;hardware;2024-12-25 14:09:56.790204;2024-12-25 14:09:56.977595;187;1;
1608;15;hardware;2024-12-25 14:09:59.131237;2024-12-25 14:09:59.301480;170;1;
1609;15;hardware;2024-12-25 14:10:01.193084;2024-12-25 14:10:01.368107;175;1;
1610;15;hardware;2024-12-25 14:10:03.480314;2024-12-25 14:10:03.644247;163;1;
1611;15;hardware;2024-12-25 14:10:05.654937;2024-12-25 14:10:05.839473;184;1;
1612;15;hardware;2024-12-25 14:10:07.483876;2024-12-25 14:10:07.652496;168;1;
1613;15;hardware;2024-12-25 14:10:09.462378;2024-12-25 14:10:09.639364;176;1;
1614;15;hardware;2024-12-25 14:10:12.844562;2024-12-25 14:10:13.002532;157;1;
1615;15;hardware;2024-12-25 14:10:16.183775;2024-12-25 14:10:16.351259;167;1;
1616;15;hardware;2024-12-25 14:10:19.181322;2024-12-25 14:10:19.337377;156;1;
1619;16;totp;2024-12-25 14:22:04.287825;2024-12-25 14:22:09.935852;5648;1;
1620;16;totp;2024-12-25 14:22:11.651834;2024-12-25 14:22:22.032939;10381;1;
1621;16;totp;2024-12-25 14:22:27.526324;2024-12-25 14:22:33.955319;6428;0;
1622;16;totp;2024-12-25 14:22:27.526324;2024-12-25 14:22:45.053211;17526;1;
1623;16;totp;2024-12-25 14:22:49.527752;2024-12-25 14:22:59.589779;10062;0;
1624;16;totp;2024-12-25 14:22:49.527752;2024-12-25 14:23:08.911854;19384;1;
1625;16;totp;2024-12-25 14:23:12.357308;2024-12-25 14:23:19.820282;7462;1;
1626;16;totp;2024-12-25 14:23:23.641065;2024-12-25 14:23:31.064967;7423;1;
1627;16;totp;2024-12-25 14:23:38.201059;2024-12-25 14:23:46.327665;8126;1;
1628;16;totp;2024-12-25 14:23:50.377193;2024-12-25 14:23:57.587531;7210;0;
1629;16;totp;2024-12-25 14:23:50.377193;2024-12-25 14:24:06.670554;16293;1;
1630;16;totp;2024-12-25 14:24:10.934681;2024-12-25 14:24:18.383680;7448;1;
1631;16;totp;2024-12-25 14:24:21.691529;2024-12-25 14:24:28.605671;6914;0;
1632;16;totp;2024-12-25 14:24:21.691529;2024-12-25 14:24:35.864751;14173;1;
1633;16;totp;2024-12-25 14:24:39.816184;2024-12-25 14:24:45.973048;6156;1;
1634;16;totp;2024-12-25 14:24:49.470800;2024-12-25 14:24:54.923798;5452;1;
1635;16;totp;2024-12-25 14:24:58.877633;2024-12-25 14:25:04.320941;5443;1;
1636;16;totp;2024-12-25 14:25:08.002536;2024-12-25 14:25:13.621407;5618;1;
1637;16;totp;2024-12-25 14:25:17.510426;2024-12-25 14:25:23.503072;5992;1;
1638;16;totp;2024-12-25 14:25:27.651766;2024-12-25 14:25:37.280449;9628;1;
1639;16;totp;2024-12-25 14:25:42.226482;2024-12-25 14:25:47.641224;5414;1;
1640;16;totp;2024-12-25 14:25:51.094441;2024-12-25 14:25:57.384305;6289;0;
